Frame #,# Obj,X,Y,Z,Doppler,Intensity,y,m,d,h,m,s
28,13,0.24609,0,-0.26172,0,24,2019,7,13,12,43,37.097
28,13,0.26172,0.14258,-0.23633,0,20,2019,7,13,12,43,37.097
28,13,0.24609,0.23828,-0.013672,-0.88138,54,2019,7,13,12,43,37.097
28,13,0.27344,0.25977,-0.050781,-0.88138,77,2019,7,13,12,43,37.097
28,13,0.30273,0.28125,-0.078125,-0.88138,59,2019,7,13,12,43,37.097
28,13,0.33008,0.30273,-0.095703,-0.88138,23,2019,7,13,12,43,37.097
28,13,0.23633,0.24609,-0.044922,-0.58758,97,2019,7,13,12,43,37.097
28,13,0.27344,0.25586,-0.074219,-0.58758,119,2019,7,13,12,43,37.097
28,13,0.30273,0.2793,-0.087891,-0.58758,79,2019,7,13,12,43,37.097
28,13,0.31445,0.31836,-0.09375,-0.58758,27,2019,7,13,12,43,37.097
28,13,0.23633,0.21094,-0.13477,-0.29379,74,2019,7,13,12,43,37.097
28,13,0.27344,0.23633,-0.12109,-0.29379,76,2019,7,13,12,43,37.097
28,13,0.30273,0.26563,-0.11914,-0.29379,41,2019,7,13,12,43,37.097
29,10,0.19141,0.23828,0,0,32,2019,7,13,12,43,37.264
29,10,0.22461,0.25586,-0.042969,0,54,2019,7,13,12,43,37.264
29,10,0.25,0.27539,-0.083984,0,51,2019,7,13,12,43,37.264
29,10,0.26172,0.30469,-0.11914,0,26,2019,7,13,12,43,37.264
29,10,0.21484,0.26758,-0.0019531,0.29379,61,2019,7,13,12,43,37.264
29,10,0.23828,0.29492,-0.044922,0.29379,71,2019,7,13,12,43,37.264
29,10,0.26172,0.31836,-0.078125,0.29379,41,2019,7,13,12,43,37.264
29,10,0.20313,0.27734,0.0039063,0.58758,27,2019,7,13,12,43,37.264
29,10,0.22656,0.30664,-0.027344,0.58758,32,2019,7,13,12,43,37.264
29,10,0.22461,0.23242,-0.11523,-0.29379,39,2019,7,13,12,43,37.264
30,14,0.17578,0,0.23633,0,48,2019,7,13,12,43,37.335
30,14,0.21094,0.074219,-0.20898,0,79,2019,7,13,12,43,37.335
30,14,0.22461,0.17773,-0.18945,0,71,2019,7,13,12,43,37.335
30,14,0.25,0.22656,-0.17773,0,37,2019,7,13,12,43,37.335
30,14,0.18359,0.11523,0.15625,-0.58758,41,2019,7,13,12,43,37.335
30,14,0.21094,0,-0.29297,-0.58758,68,2019,7,13,12,43,37.335
30,14,0.23633,0.066406,-0.24023,-0.58758,61,2019,7,13,12,43,37.335
30,14,0.25,0.16992,-0.23242,-0.58758,35,2019,7,13,12,43,37.335
30,14,0.18359,0,0.20117,-0.29379,86,2019,7,13,12,43,37.335
30,14,0.21094,0,-0.23438,-0.29379,142,2019,7,13,12,43,37.335
30,14,0.23633,0.13672,-0.20898,-0.29379,128,2019,7,13,12,43,37.335
30,14,0.25,0.20508,-0.20117,-0.29379,67,2019,7,13,12,43,37.335
30,14,0.091797,0.24805,-0.033203,-0.58758,21,2019,7,13,12,43,37.335
30,14,0.10547,0.28711,-0.0039063,-0.58758,35,2019,7,13,12,43,37.335
32,2,0.17188,0.21875,-0.12695,-0.29379,47,2019,7,13,12,43,37.492
32,2,0.066406,0.18164,0.23633,-0.29379,37,2019,7,13,12,43,37.492
33,20,0.09375,0.20898,-0.021484,0,89,2019,7,13,12,43,37.586
33,20,0.099609,0.24609,-0.035156,0,124,2019,7,13,12,43,37.586
33,20,0.11523,0.28125,-0.037109,0,92,2019,7,13,12,43,37.586
33,20,0.10742,0.30469,-0.11914,0,34,2019,7,13,12,43,37.586
33,20,0.099609,0.20313,-0.035156,-0.58758,81,2019,7,13,12,43,37.586
33,20,0.10938,0.23828,-0.054688,-0.58758,113,2019,7,13,12,43,37.586
33,20,0.11523,0.27344,-0.076172,-0.58758,84,2019,7,13,12,43,37.586
33,20,0.09375,0.20703,-0.033203,-0.29379,157,2019,7,13,12,43,37.586
33,20,0.10938,0.24023,-0.048828,-0.29379,224,2019,7,13,12,43,37.586
33,20,0.11523,0.27539,-0.068359,-0.29379,163,2019,7,13,12,43,37.586
33,20,0.013672,0.021484,-0.22852,0,50,2019,7,13,12,43,37.586
33,20,0.017578,0.044922,0.26367,0,77,2019,7,13,12,43,37.586
33,20,0.0097656,0.066406,0.29883,0,61,2019,7,13,12,43,37.586
33,20,-0.19336,0.2832,-0.025391,0,23,2019,7,13,12,43,37.586
33,20,0.013672,0.085938,0.21289,-0.58758,52,2019,7,13,12,43,37.586
33,20,0.017578,0.125,0.23633,-0.58758,80,2019,7,13,12,43,37.586
33,20,0.019531,0.13672,0.27148,-0.58758,61,2019,7,13,12,43,37.586
33,20,0.013672,0.072266,0.2168,-0.29379,93,2019,7,13,12,43,37.586
33,20,0.017578,0.095703,0.24805,-0.29379,144,2019,7,13,12,43,37.586
33,20,0.0097656,0.12305,0.2793,-0.29379,114,2019,7,13,12,43,37.586
34,42,0.10156,0.1543,0.050781,0,133,2019,7,13,12,43,37.699
34,42,0.12109,0.18359,0.060547,0,303,2019,7,13,12,43,37.699
34,42,0.14258,0.21094,0.080078,0,339,2019,7,13,12,43,37.699
34,42,0.16211,0.22852,0.12305,0,207,2019,7,13,12,43,37.699
34,42,0.17188,0.14844,0.25781,0,71,2019,7,13,12,43,37.699
34,42,1.7422,2.0664,0.68359,0,21,2019,7,13,12,43,37.699
34,42,0.099609,0.20508,-0.0078125,0.29379,146,2019,7,13,12,43,37.699
34,42,0.125,0.23633,-0.0097656,0.29379,372,2019,7,13,12,43,37.699
34,42,0.13281,0.27344,-0.015625,0.29379,427,2019,7,13,12,43,37.699
34,42,0.16016,0.30273,-0.03125,0.29379,235,2019,7,13,12,43,37.699
34,42,0.17969,0.33203,-0.0625,0.29379,53,2019,7,13,12,43,37.699
34,42,0.09375,0.20898,0.017578,0.58758,82,2019,7,13,12,43,37.699
34,42,0.11719,0.24023,0.013672,0.58758,199,2019,7,13,12,43,37.699
34,42,0.13281,0.27539,0.0078125,0.58758,226,2019,7,13,12,43,37.699
34,42,0.15039,0.30859,0,0.58758,125,2019,7,13,12,43,37.699
34,42,0.16797,0.3418,-0.023438,0.58758,29,2019,7,13,12,43,37.699
34,42,0.099609,0.24805,0.0019531,0.88138,30,2019,7,13,12,43,37.699
34,42,0.11523,0.2832,0.0058594,0.88138,36,2019,7,13,12,43,37.699
34,42,0.11328,0.15234,0.021484,-0.88138,49,2019,7,13,12,43,37.699
34,42,0.13672,0.18359,0.021484,-0.88138,90,2019,7,13,12,43,37.699
34,42,0.1582,0.21289,0.027344,-0.88138,74,2019,7,13,12,43,37.699
34,42,0.19141,0.23438,0.041016,-0.88138,25,2019,7,13,12,43,37.699
34,42,0.10742,0.15625,0.025391,-0.58758,234,2019,7,13,12,43,37.699
34,42,0.12891,0.1875,0.025391,-0.58758,515,2019,7,13,12,43,37.699
34,42,0.15039,0.2207,0.021484,-0.58758,576,2019,7,13,12,43,37.699
34,42,0.16211,0.25781,0.013672,-0.58758,346,2019,7,13,12,43,37.699
34,42,0.18164,0.29102,0.0078125,-0.58758,106,2019,7,13,12,43,37.699
34,42,0.10156,0.1582,0.035156,-0.29379,303,2019,7,13,12,43,37.699
34,42,0.12109,0.19141,0.033203,-0.29379,757,2019,7,13,12,43,37.699
34,42,0.14258,0.22461,0.029297,-0.29379,964,2019,7,13,12,43,37.699
34,42,0.16211,0.25781,0.025391,-0.29379,647,2019,7,13,12,43,37.699
34,42,0.17188,0.29688,0.023438,-0.29379,211,2019,7,13,12,43,37.699
34,42,1.7422,2.0957,0.58398,-0.29379,39,2019,7,13,12,43,37.699
34,42,-0.13867,0.068359,-0.30664,0,36,2019,7,13,12,43,37.699
34,42,-0.16016,0.30078,-0.035156,0.29379,121,2019,7,13,12,43,37.699
34,42,-0.17969,0.33203,-0.056641,0.29379,43,2019,7,13,12,43,37.699
34,42,-0.16016,0.30273,-0.015625,0.58758,72,2019,7,13,12,43,37.699
34,42,-0.17969,0.33594,-0.035156,0.58758,28,2019,7,13,12,43,37.699
34,42,0.0078125,0.048828,-0.26172,0.88138,18,2019,7,13,12,43,37.699
34,42,0.0097656,0.10938,0.28516,0.88138,22,2019,7,13,12,43,37.699
34,42,-0.095703,0.28906,0.017578,-0.88138,14,2019,7,13,12,43,37.699
34,42,0.052734,0.052734,-0.33594,-0.58758,54,2019,7,13,12,43,37.699
35,25,0.10742,0.1582,-0.0058594,0,61,2019,7,13,12,43,37.782
35,25,0.11523,0.1875,-0.0625,0,100,2019,7,13,12,43,37.782
35,25,0.125,0.22266,-0.076172,0,120,2019,7,13,12,43,37.782
35,25,0.14258,0.26172,-0.064453,0,66,2019,7,13,12,43,37.782
35,25,0.076172,0.13086,0.023438,0.29379,29,2019,7,13,12,43,37.782
35,25,0.10156,0.1582,0.029297,0.29379,76,2019,7,13,12,43,37.782
35,25,0.11523,0.19727,0.027344,0.29379,90,2019,7,13,12,43,37.782
35,25,0.13281,0.23047,0.023438,0.29379,51,2019,7,13,12,43,37.782
35,25,0.095703,0.16211,0.03125,0.58758,21,2019,7,13,12,43,37.782
35,25,0.11523,0.19531,0.03125,0.58758,26,2019,7,13,12,43,37.782
35,25,0.10742,0.15234,-0.041016,-0.58758,45,2019,7,13,12,43,37.782
35,25,0.10742,0.16797,-0.11328,-0.58758,102,2019,7,13,12,43,37.782
35,25,0.125,0.20508,-0.11719,-0.58758,124,2019,7,13,12,43,37.782
35,25,0.14258,0.24414,-0.11328,-0.58758,71,2019,7,13,12,43,37.782
35,25,0.10742,0.1582,-0.013672,-0.29379,163,2019,7,13,12,43,37.782
35,25,0.11523,0.1875,-0.0625,-0.29379,235,2019,7,13,12,43,37.782
35,25,0.125,0.21875,-0.087891,-0.29379,241,2019,7,13,12,43,37.782
35,25,0.14258,0.25586,-0.087891,-0.29379,126,2019,7,13,12,43,37.782
35,25,-0.0058594,0.076172,-0.17578,0,38,2019,7,13,12,43,37.782
35,25,-0.0078125,0.11328,-0.19922,0,53,2019,7,13,12,43,37.782
35,25,-0.13281,0.26563,-0.066406,0,36,2019,7,13,12,43,37.782
35,25,0,0.044922,-0.18555,-0.58758,39,2019,7,13,12,43,37.782
35,25,0.0078125,0.13867,-0.18164,-0.58758,58,2019,7,13,12,43,37.782
35,25,-0.13281,0.25195,-0.11133,-0.58758,40,2019,7,13,12,43,37.782
35,25,-0.13281,0.26172,-0.080078,-0.29379,72,2019,7,13,12,43,37.782
36,27,0.11328,0.14453,0.052734,0,48,2019,7,13,12,43,37.891
36,27,0.064453,0.20508,-0.080078,0,67,2019,7,13,12,43,37.891
36,27,0.11719,0.24023,-0.0078125,0,208,2019,7,13,12,43,37.891
36,27,0.14258,0.26953,0.0078125,0,275,2019,7,13,12,43,37.891
36,27,0.16016,0.30273,0.011719,0,151,2019,7,13,12,43,37.891
36,27,0.11328,0.14258,0.058594,0.29379,92,2019,7,13,12,43,37.891
36,27,0.13672,0.16797,0.074219,0.29379,133,2019,7,13,12,43,37.891
36,27,0.11719,0.24023,0.015625,0.29379,392,2019,7,13,12,43,37.891
36,27,0.13281,0.27344,0.03125,0.29379,487,2019,7,13,12,43,37.891
36,27,0.15039,0.30664,0.042969,0.29379,250,2019,7,13,12,43,37.891
36,27,0.11914,0.13672,0.058594,0.58758,68,2019,7,13,12,43,37.891
36,27,0.072266,0.21094,-0.054688,0.58758,91,2019,7,13,12,43,37.891
